scorer,DLC_resnet50_entrenamiento_mderechaJun21shuffle1_20000,DLC_resnet50_entrenamiento_mderechaJun21shuffle1_20000,DLC_resnet50_entrenamiento_mderechaJun21shuffle1_20000,DLC_resnet50_entrenamiento_mderechaJun21shuffle1_20000,DLC_resnet50_entrenamiento_mderechaJun21shuffle1_20000,DLC_resnet50_entrenamiento_mderechaJun21shuffle1_20000,DLC_resnet50_entrenamiento_mderechaJun21shuffle1_20000,DLC_resnet50_entrenamiento_mderechaJun21shuffle1_20000,DLC_resnet50_entrenamiento_mderechaJun21shuffle1_20000,DLC_resnet50_entrenamiento_mderechaJun21shuffle1_20000,DLC_resnet50_entrenamiento_mderechaJun21shuffle1_20000,DLC_resnet50_entrenamiento_mderechaJun21shuffle1_20000
126,388.4068908691406,212.91221618652344,0.9980990886688232,358.15313720703125,202.14395141601562,0.163649320602417,349.1228942871094,193.5538330078125,0.11135336756706238,308.58697509765625,152.22216796875,0.9955769777297974
127,381.44451904296875,224.78305053710938,0.9955036640167236,349.8704833984375,213.46168518066406,0.08357658982276917,339.20306396484375,204.08184814453125,0.18594366312026978,300.3144836425781,163.0443115234375,0.9883450269699097
128,374.771484375,238.79974365234375,0.9904094934463501,347.6048889160156,228.12530517578125,0.13700273633003235,323.95440673828125,212.194580078125,0.1829434335231781,295.6679382324219,172.52293395996094,0.987308919429779
129,371.1126708984375,249.3086395263672,0.9964032173156738,341.8493957519531,237.5579376220703,0.22057518362998962,332.05731201171875,228.5923309326172,0.4129287302494049,291.8265075683594,185.36029052734375,0.997201681137085
130,370.3489074707031,285.2095947265625,0.9963675737380981,340.0247497558594,271.3671569824219,0.32200688123703003,321.5065002441406,260.07257080078125,0.7887982130050659,290.65423583984375,219.47669982910156,0.9986771941184998
131,373.6165771484375,303.8709716796875,0.9983854293823242,340.5709533691406,290.8994140625,0.7553616762161255,321.805419921875,278.0450134277344,0.9367728233337402,292.0450744628906,236.7980499267578,0.9975390434265137
132,375.3954162597656,311.5368347167969,0.9971936345100403,339.34625244140625,299.6164855957031,0.7859504818916321,325.4837646484375,285.7179870605469,0.9662328362464905,292.5574035644531,243.68792724609375,0.9989372491836548
133,375.65911865234375,318.99761962890625,0.992790699005127,342.4708557128906,305.30291748046875,0.7045063376426697,325.19012451171875,291.7568359375,0.9706249237060547,295.8802490234375,248.97743225097656,0.9987960457801819
134,377.89300537109375,323.63726806640625,0.9969711303710938,342.11785888671875,311.9185485839844,0.47628721594810486,324.4618225097656,297.1318359375,0.955294132232666,295.7938232421875,255.27293395996094,0.9969342350959778
135,379.84515380859375,337.74603271484375,0.9888775944709778,342.9400634765625,322.2960510253906,0.28996166586875916,327.0540466308594,306.8857116699219,0.9810042381286621,297.27630615234375,263.494384765625,0.9967315793037415
136,382.0412902832031,338.4972229003906,0.9838842153549194,347.95660400390625,325.34295654296875,0.21373102068901062,326.61322021484375,308.8125915527344,0.9755299091339111,298.5690612792969,265.954345703125,0.9955829381942749
137,382.0235900878906,340.17486572265625,0.9860690832138062,376.06744384765625,341.0711669921875,0.19554534554481506,326.04461669921875,310.6645812988281,0.9754612445831299,300.5306701660156,271.93206787109375,0.9950656294822693
138,381.9372253417969,340.97698974609375,0.9884936809539795,375.7348327636719,341.2533874511719,0.13106805086135864,325.4095458984375,311.2801818847656,0.9724602699279785,300.4613037109375,273.2125244140625,0.9964339733123779
139,381.7637023925781,341.3530578613281,0.9885008335113525,349.7589111328125,330.99456787109375,0.1534883975982666,325.47210693359375,311.7350158691406,0.969982922077179,299.9382629394531,274.06256103515625,0.9977136850357056
140,382.37164306640625,341.62286376953125,0.9920444488525391,350.324951171875,331.11517333984375,0.20573821663856506,325.3031921386719,311.7898254394531,0.9715302586555481,300.47003173828125,274.79937744140625,0.9980530738830566
141,381.8341979980469,341.28338623046875,0.9918712377548218,349.77313232421875,331.0827941894531,0.2867687940597534,325.1192626953125,311.93157958984375,0.9663147926330566,299.9535217285156,274.6698303222656,0.9979451894760132
142,379.589111328125,341.1944580078125,0.9942863583564758,349.3450012207031,331.26385498046875,0.2621954083442688,325.1572570800781,312.26318359375,0.9680873155593872,299.4837951660156,274.25872802734375,0.9977229833602905
143,373.47357177734375,338.6002502441406,0.998999834060669,342.4884948730469,325.59625244140625,0.22298163175582886,323.69122314453125,311.0878601074219,0.9854156970977783,294.46600341796875,269.15277099609375,0.9974365234375
144,369.6323547363281,332.1761169433594,0.9975613355636597,339.8271179199219,321.0478210449219,0.306245356798172,323.13360595703125,307.0115661621094,0.9801831245422363,291.2822570800781,264.4930114746094,0.9996840357780457
145,355.9464416503906,296.076416015625,0.9840896725654602,322.46795654296875,275.57757568359375,0.05968618392944336,316.64569091796875,269.66064453125,0.5328648686408997,281.3306884765625,227.0709686279297,0.9745696783065796
146,342.7446594238281,246.83607482910156,0.9616168737411499,331.1787109375,242.79483032226562,0.2430717647075653,303.2506408691406,220.75814819335938,0.033064424991607666,272.994140625,181.55752563476562,0.9825222492218018
147,340.4909362792969,218.75547790527344,0.9023866653442383,329.56353759765625,215.8451385498047,0.5169828534126282,317.0158386230469,204.71473693847656,0.15076026320457458,269.2422180175781,157.37648010253906,0.5941205024719238
148,337.1096496582031,189.92379760742188,0.8910137414932251,322.8817443847656,185.3252410888672,0.3369065523147583,314.0208740234375,173.937744140625,0.05033540725708008,269.95159912109375,130.4181365966797,0.6232088208198547
149,333.4388122558594,159.66708374023438,0.8576771020889282,321.807861328125,154.3311004638672,0.08595126867294312,306.78240966796875,141.3583526611328,0.0166226327419281,269.5945739746094,100.96256256103516,0.8531215190887451
150,329.6020202636719,68.25140380859375,0.9697729349136353,320.13775634765625,63.12164306640625,0.6601782441139221,311.05010986328125,50.331886291503906,0.049814969301223755,329.5365295410156,59.156455993652344,0.01727992296218872
151,345.8506774902344,-2.1839957237243652,0.018383145332336426,326.0972900390625,16.033323287963867,0.6367228031158447,312.45648193359375,4.470783233642578,0.010302841663360596,306.80926513671875,8.337294578552246,0.006643712520599365
152,319.3554992675781,-4.847317695617676,0.000258713960647583,318.21490478515625,-3.537405014038086,0.0005741119384765625,318.6436462402344,-2.3950395584106445,4.880796404904686e-05,-2.5557641983032227,1.4299252033233643,0.0003059804439544678
153,767.78076171875,-2.3662238121032715,8.837601490085945e-05,-6.331331253051758,-1.1733951568603516,0.00023055076599121094,0.5801651477813721,-5.320335388183594,4.174901914666407e-05,-3.0138964653015137,1.749453067779541,0.00028184056282043457
154,767.5894775390625,-2.5238075256347656,0.00010164598643314093,-6.567157745361328,-1.17626953125,0.00021693110466003418,764.3448486328125,-1.1748952865600586,4.2925294110318646e-05,-3.194854259490967,1.8007190227508545,0.0002657473087310791
155,767.65673828125,-2.3014283180236816,9.641837823437527e-05,-6.495881080627441,-1.1088895797729492,0.0002206563949584961,0.8838095664978027,-5.732485771179199,4.472690125112422e-05,-3.6090664863586426,2.1921722888946533,0.0002784430980682373
156,767.3129272460938,-2.363872528076172,0.00010036007734015584,-6.480686187744141,-0.8876104354858398,0.00021833181381225586,1.0446999073028564,-5.570235252380371,4.566794814309105e-05,-3.5739893913269043,2.1524529457092285,0.0002892911434173584
157,767.5216064453125,-1.9849028587341309,0.0001223943108925596,-6.419931411743164,-0.9118514060974121,0.00020506978034973145,764.4855346679688,-1.353342056274414,5.4982505389489233e-05,-3.5704288482666016,2.090799570083618,0.00028455257415771484
158,767.4136962890625,-2.1558456420898438,0.00010787188512040302,-6.602350234985352,-0.8532528877258301,0.00020375847816467285,764.5352172851562,-1.566920280456543,4.6622881200164557e-05,-3.663557529449463,2.242187976837158,0.0002950131893157959
159,767.4641723632812,-2.2092137336730957,0.00010954168101307005,-6.565402984619141,-0.9858832359313965,0.00020271539688110352,764.566162109375,-1.684678077697754,4.742216333397664e-05,-3.5579681396484375,2.0625014305114746,0.0002815723419189453
160,767.398681640625,-2.231128215789795,0.00011864492989843711,-6.618987083435059,-1.007246494293213,0.00020134449005126953,764.8992919921875,-1.5364022254943848,5.408642755355686e-05,-3.5783557891845703,2.003664016723633,0.00026556849479675293
161,767.316650390625,-2.4776268005371094,0.00010556142660789192,-6.627967834472656,-1.0121183395385742,0.00020369887351989746,764.8662719726562,-1.5267162322998047,4.660656486521475e-05,-3.5793094635009766,2.0663986206054688,0.00027558207511901855
162,767.2073974609375,-2.3376331329345703,0.00012421607971191406,-6.401102066040039,-0.7700352668762207,0.00020006299018859863,764.9588623046875,-1.4245076179504395,5.1773640734609216e-05,-3.720309257507324,2.2164382934570312,0.0002746880054473877
163,767.491455078125,-2.201663017272949,0.00010223034769296646,-6.209171295166016,-1.0625877380371094,0.00023376941680908203,765.2185668945312,-1.265188217163086,4.947366323904134e-05,-3.308779239654541,2.223065137863159,0.00029009580612182617
164,767.477294921875,-2.204590320587158,0.00011501622066134587,-6.456793785095215,-0.9324231147766113,0.00024017691612243652,764.7944946289062,-1.4143004417419434,5.146571857039817e-05,-3.3926401138305664,2.101436138153076,0.0002751946449279785
165,767.3941040039062,-2.2786874771118164,9.212632721755654e-05,-5.995399475097656,-0.6900033950805664,0.0002581775188446045,0.8800227642059326,-6.322413444519043,3.8963604310993105e-05,-5.648628234863281,2.941622734069824,0.00022721290588378906
166,767.234130859375,-2.5343685150146484,9.266497363569215e-05,-5.741211891174316,-0.835477352142334,0.0002785623073577881,0.9878172874450684,-6.179886817932129,3.6028090107720345e-05,-5.473051071166992,2.409323215484619,0.0002135932445526123
167,767.4381713867188,-2.1661438941955566,8.886713476385921e-05,-6.045330047607422,-0.7919921875,0.0002449452877044678,764.5650634765625,-1.2959098815917969,3.873726382153109e-05,-5.219633102416992,2.5398597717285156,0.00022715330123901367
168,767.3382568359375,-2.034956455230713,9.709048754302785e-05,-6.298254013061523,-0.5877485275268555,0.00022652745246887207,764.4899291992188,-1.4850506782531738,4.137812720728107e-05,-4.605374336242676,2.6364059448242188,0.00024080276489257812
169,767.2559814453125,-2.4124808311462402,9.41500038607046e-05,-6.106571197509766,-1.0153932571411133,0.00023123621940612793,764.3666381835938,-1.4720993041992188,3.684643525048159e-05,-4.543573379516602,2.3945796489715576,0.00023496150970458984
170,767.4154052734375,-2.3060646057128906,0.00010273641964886338,-5.993223190307617,-0.38825178146362305,0.0002295374870300293,764.8117065429688,-1.210710048675537,4.491270374273881e-05,-4.3861541748046875,2.189958095550537,0.0002593100070953369
171,767.43896484375,-2.17645263671875,0.00010635414946591482,-6.156434059143066,-0.7390518188476562,0.00023230910301208496,764.8976440429688,-1.414797306060791,4.710291250376031e-05,-4.199639320373535,2.399333953857422,0.00026234984397888184
172,767.3443603515625,-2.457852840423584,0.00010831866529770195,-6.237905502319336,-0.6172337532043457,0.00021669268608093262,765.021728515625,-1.1261091232299805,4.905159221380018e-05,-3.9170408248901367,2.2596700191497803,0.0002601146697998047
173,767.3146362304688,-2.3044257164001465,0.00011673413246171549,-6.389741897583008,-0.6846656799316406,0.0002212226390838623,764.7047119140625,-1.278759479522705,4.803820775123313e-05,-3.7017579078674316,2.165825128555298,0.00026220083236694336
174,767.0958251953125,-2.432888984680176,0.0001167224399978295,-6.448553085327148,-0.3281078338623047,0.00022748112678527832,764.8899536132812,-1.348158836364746,4.6646051487186924e-05,-3.785142421722412,2.5146994590759277,0.0002510547637939453
175,767.198486328125,-2.571044445037842,0.0001266002655029297,-5.993918418884277,-0.4459958076477051,0.0002516806125640869,765.1821899414062,-1.2552037239074707,5.5646592954872176e-05,-3.558300495147705,2.2196011543273926,0.0002810359001159668
176,766.9215698242188,-2.616180896759033,0.0001430511474609375,-6.366835594177246,-0.34313011169433594,0.00024458765983581543,765.1168823242188,-1.160844326019287,5.7921271945815533e-05,-3.5833587646484375,2.3359410762786865,0.00029164552688598633
177,767.29541015625,-2.346362590789795,0.00013697147369384766,-6.494330406188965,-0.6526236534118652,0.0002181529998779297,765.833984375,-0.863802433013916,6.417613622033969e-05,-3.382967472076416,2.1627116203308105,0.000268787145614624
178,767.2137451171875,-2.4929275512695312,0.0001342296600341797,-6.778563499450684,-0.6074748039245605,0.0002199113368988037,765.599853515625,-1.087233543395996,6.243711686693132e-05,-3.198509693145752,2.0147476196289062,0.00027248263359069824
179,766.9899291992188,-2.6873769760131836,0.00015023350715637207,763.7901611328125,-1.4522185325622559,0.0002626180648803711,765.3671875,-1.224524974822998,6.728577864123508e-05,-3.276218891143799,2.0785140991210938,0.0002791881561279297
180,767.0123291015625,-2.428091049194336,0.0001367330551147461,764.0798950195312,-1.4643259048461914,0.00022390484809875488,765.9000854492188,-1.0905752182006836,6.6275657445658e-05,-3.234130382537842,2.1661128997802734,0.0002646148204803467
181,766.8954467773438,-2.4858345985412598,0.00017127394676208496,763.9478759765625,-1.2731328010559082,0.00027948617935180664,765.6795043945312,-1.1100959777832031,7.940475916257128e-05,-3.0554184913635254,2.142692804336548,0.0002675056457519531
182,766.859375,-2.4280967712402344,0.00014409422874450684,764.0222778320312,-1.4694900512695312,0.00022643804550170898,765.8417358398438,-0.9161443710327148,7.063125667627901e-05,-3.105882167816162,2.0499868392944336,0.00027307868003845215
183,766.968994140625,-2.3713369369506836,0.00015360116958618164,764.2017211914062,-1.4073667526245117,0.00024950504302978516,765.891357421875,-1.0402650833129883,8.294394501717761e-05,-3.134831428527832,1.9110825061798096,0.00027048587799072266
184,766.9719848632812,-2.278670310974121,0.0001556873321533203,764.3076782226562,-1.5376639366149902,0.00023496150970458984,765.9548950195312,-1.0149774551391602,8.33955782582052e-05,-3.18949556350708,1.914445161819458,0.0002510249614715576
185,766.9308471679688,-2.366234302520752,0.00017392635345458984,763.8901977539062,-1.3492660522460938,0.00026339292526245117,765.6869506835938,-1.0851569175720215,8.1054080510512e-05,-2.802839756011963,1.4862754344940186,0.0002688169479370117
186,766.9808349609375,-1.9926819801330566,0.00016897916793823242,764.1617431640625,-1.3094205856323242,0.00025391578674316406,765.9421997070312,-0.8430733680725098,8.897135558072478e-05,-2.8578600883483887,1.3639068603515625,0.0002770423889160156
187,766.9013671875,-2.2547173500061035,0.00018548965454101562,763.780029296875,-1.2152519226074219,0.00028890371322631836,765.793212890625,-1.0024027824401855,8.992967923404649e-05,-2.915085792541504,1.610342025756836,0.0002835392951965332
188,767.0018310546875,-2.08986234664917,0.00016754865646362305,764.1558227539062,-1.4053921699523926,0.00026038289070129395,765.8594970703125,-0.9987993240356445,9.458206477575004e-05,-3.0270347595214844,1.646205186843872,0.0002707242965698242
189,766.9981689453125,-2.199985980987549,0.00017970800399780273,763.8197021484375,-1.2740821838378906,0.0002854764461517334,765.5599975585938,-1.0845317840576172,9.0291905507911e-05,-3.1244349479675293,1.5824482440948486,0.00027954578399658203
190,767.0033569335938,-2.212212562561035,0.0001513063907623291,763.9271850585938,-1.550389289855957,0.00022166967391967773,765.8529663085938,-0.9229159355163574,7.744250615360215e-05,-3.3095455169677734,1.8653478622436523,0.0002625584602355957
191,767.1337890625,-2.277177333831787,0.00014075636863708496,763.7324829101562,-1.4872074127197266,0.00022804737091064453,765.3750610351562,-1.0776128768920898,6.961252802284434e-05,-3.3128528594970703,1.7351508140563965,0.0002606511116027832
192,766.9944458007812,-2.565575122833252,0.00016364455223083496,763.444091796875,-1.4560809135437012,0.00028258562088012695,765.1825561523438,-1.2611560821533203,6.83809703332372e-05,-3.870692729949951,2.041872024536133,0.0002480745315551758
193,767.1797485351562,-2.3291549682617188,0.00014334917068481445,763.62841796875,-1.5738310813903809,0.0002289116382598877,765.1240234375,-1.2152481079101562,6.403063889592886e-05,-3.749351978302002,2.0242912769317627,0.0002504587173461914
194,767.3008422851562,-2.1859941482543945,0.00015342235565185547,763.8658447265625,-1.4901204109191895,0.0002467930316925049,765.3433837890625,-1.0952110290527344,7.203059067251161e-05,-3.9930849075317383,2.0534586906433105,0.0002339482307434082
195,767.1865234375,-2.3407955169677734,0.00014904141426086426,-6.16165828704834,-0.39264440536499023,0.00025591254234313965,765.3303833007812,-1.1677227020263672,7.127605204004794e-05,-3.6831812858581543,1.9256834983825684,0.0002561509609222412
196,767.1342163085938,-2.385624408721924,0.00015604496002197266,-6.200051307678223,-0.16314172744750977,0.00025326013565063477,765.2526245117188,-1.317978858947754,7.488467235816643e-05,-3.71555757522583,2.1718192100524902,0.0002741515636444092
197,767.1397094726562,-2.4839606285095215,0.0001539289951324463,763.8021850585938,-1.5701985359191895,0.00025022029876708984,765.2283325195312,-1.3790435791015625,7.043343066470698e-05,-3.7766780853271484,2.0412580966949463,0.0002732574939727783
198,767.12109375,-2.4026894569396973,0.00014039874076843262,-6.427740097045898,0.008753776550292969,0.00024816393852233887,765.259765625,-1.3399968147277832,6.789329927414656e-05,-3.51625919342041,2.4089183807373047,0.0002822577953338623
199,767.138671875,-2.588736057281494,0.00014469027519226074,763.8928833007812,-1.497145175933838,0.0002428889274597168,765.4854125976562,-1.1443977355957031,6.745944847352803e-05,-3.5056357383728027,2.2788491249084473,0.0002677440643310547
200,767.0296630859375,-2.4091978073120117,0.00013592839241027832,-6.382297515869141,-0.2200794219970703,0.00023433566093444824,765.6576538085938,-0.8651719093322754,6.307702278718352e-05,-3.7977142333984375,2.104464530944824,0.00026550889015197754
201,767.1668090820312,-2.386094093322754,0.00012376904487609863,-5.968125343322754,-0.37727832794189453,0.00024178624153137207,765.4987182617188,-1.2624115943908691,6.150001718197018e-05,-3.5521388053894043,1.9959402084350586,0.00025397539138793945
202,767.0045776367188,-2.4761962890625,0.00015103816986083984,763.9754638671875,-1.3400664329528809,0.00025346875190734863,765.4974975585938,-1.002342700958252,6.984420906519517e-05,-3.7194666862487793,1.9933750629425049,0.0002493560314178467
203,767.23095703125,-2.444723129272461,0.00013712048530578613,-6.236440658569336,-0.25933027267456055,0.00022205710411071777,765.6547241210938,-1.0715465545654297,6.69619330437854e-05,-3.6273202896118164,2.026954174041748,0.00023749470710754395
204,767.0255126953125,-2.6436824798583984,0.0001437067985534668,763.87646484375,-1.3539214134216309,0.00023621320724487305,765.347900390625,-1.0543060302734375,6.384033622452989e-05,-3.6959033012390137,2.2012171745300293,0.00023666024208068848
205,766.9580078125,-2.414673328399658,0.0001569688320159912,764.1112670898438,-1.4942660331726074,0.00026100873947143555,765.5475463867188,-0.9649271965026855,8.011290628928691e-05,-3.340832233428955,2.122201681137085,0.0002626180648803711
206,766.8690185546875,-2.304244041442871,0.0001754462718963623,764.1263427734375,-1.4124045372009277,0.0002924501895904541,765.7277221679688,-0.8354620933532715,8.458737283945084e-05,-3.551321029663086,2.1111674308776855,0.0002563893795013428
207,767.0118408203125,-2.4338560104370117,0.00014141201972961426,763.880615234375,-1.4676623344421387,0.0002340078353881836,765.3526611328125,-1.098742961883545,6.439966819016263e-05,-3.245734214782715,2.094522476196289,0.0002714097499847412
208,766.8045654296875,-2.6391420364379883,0.0001583099365234375,763.8676147460938,-1.5135841369628906,0.0002633035182952881,765.4879760742188,-1.084205150604248,7.257393008330837e-05,-3.274590492248535,2.0824198722839355,0.00027489662170410156
