scorer,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,objectA,objectA,objectA
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
121,413.8252258300781,219.99942016601562,0.9779981374740601,392.2408447265625,236.13133239746094,0.8851267099380493,340.20697021484375,244.71685791015625,0.941209077835083,290.0174255371094,211.09283447265625,0.9899880886077881
122,413.976806640625,220.30316162109375,0.9788925647735596,392.2485046386719,236.385986328125,0.875495970249176,340.9961242675781,244.89332580566406,0.9318942427635193,289.8852233886719,212.07106018066406,0.9911823868751526
123,414.7958984375,222.3262481689453,0.9772014617919922,402.6720886230469,234.3815460205078,0.5389330387115479,341.6058654785156,244.93370056152344,0.7970989942550659,290.09368896484375,213.4951629638672,0.9892854690551758
124,425.63720703125,219.2578582763672,0.8517897129058838,421.7127990722656,223.90158081054688,0.2538812756538391,339.6258544921875,245.12823486328125,0.639870285987854,292.2589416503906,213.346923828125,0.9893880486488342
125,425.7013244628906,215.5177459716797,0.9052082300186157,421.7150573730469,219.5541229248047,0.2633247971534729,338.96392822265625,245.0157470703125,0.6621456742286682,292.394287109375,213.1601104736328,0.9900773763656616
126,425.77825927734375,215.48117065429688,0.9026963710784912,422.9047546386719,220.60816955566406,0.24262335896492004,336.94281005859375,243.60122680664062,0.6784577369689941,292.5670471191406,213.29844665527344,0.9903695583343506
127,419.8829345703125,222.4974822998047,0.9720720052719116,413.226806640625,227.45651245117188,0.18814986944198608,338.9707946777344,245.5361785888672,0.7001599073410034,292.3775329589844,212.90908813476562,0.9905767440795898
128,414.5663146972656,219.44908142089844,0.9825220108032227,390.94549560546875,240.78211975097656,0.8816900849342346,339.6038818359375,244.4352569580078,0.9071289896965027,291.70458984375,213.4781036376953,0.9926726818084717
129,415.5903015136719,220.11865234375,0.9835056066513062,381.2900390625,242.13075256347656,0.8706421852111816,338.7589111328125,244.29873657226562,0.9623653888702393,291.79718017578125,213.183349609375,0.9936811923980713
130,417.7997741699219,219.14886474609375,0.9798961877822876,381.2899475097656,240.3507843017578,0.8561886548995972,339.1667785644531,244.1824493408203,0.9636275768280029,291.919189453125,213.70166015625,0.9934368133544922
131,443.04345703125,204.52024841308594,0.8776088953018188,374.77008056640625,243.12705993652344,0.7878268361091614,339.6246337890625,244.89161682128906,0.9570993781089783,291.9262390136719,213.41026306152344,0.9928220510482788
132,445.83251953125,193.74526977539062,0.981019914150238,372.91168212890625,243.29344177246094,0.7278770804405212,339.141845703125,244.7144317626953,0.9563156962394714,292.52142333984375,213.3792724609375,0.9923664331436157
133,445.1308288574219,193.214599609375,0.9769505262374878,372.8294982910156,243.52911376953125,0.7403721809387207,339.016357421875,244.42141723632812,0.9586977958679199,292.4683532714844,213.322265625,0.9930809736251831
134,445.10205078125,193.5030517578125,0.9790153503417969,372.733642578125,243.59349060058594,0.7145592570304871,338.8281555175781,244.32925415039062,0.9588942527770996,292.24774169921875,213.20245361328125,0.9922250509262085
135,446.12396240234375,193.8209228515625,0.9820059537887573,373.1189270019531,243.73336791992188,0.7419006824493408,338.9653015136719,244.24435424804688,0.9601190686225891,292.5263366699219,213.2310791015625,0.9921190738677979
136,445.5403747558594,194.21469116210938,0.9814998507499695,373.0566711425781,243.6486358642578,0.7433081269264221,338.8818664550781,244.33839416503906,0.9576922655105591,292.2723693847656,213.26406860351562,0.9919044375419617
137,438.73626708984375,208.10504150390625,0.9642738103866577,375.5647888183594,242.87664794921875,0.7609138488769531,339.4328918457031,244.65835571289062,0.9615507125854492,292.37158203125,213.51812744140625,0.9926501512527466
138,411.0648193359375,224.09829711914062,0.9589167833328247,381.72216796875,242.32594299316406,0.9091516733169556,339.32342529296875,244.05323791503906,0.9702956676483154,292.5150451660156,213.47451782226562,0.9935733079910278
139,411.1702575683594,224.15975952148438,0.9580531120300293,381.6148681640625,242.5028839111328,0.9022665023803711,339.3597717285156,244.0904998779297,0.9691951274871826,292.3165588378906,213.85137939453125,0.9933429956436157
140,410.6239929199219,224.84461975097656,0.9612815380096436,382.6188049316406,242.76956176757812,0.9062046408653259,339.2683410644531,244.2937469482422,0.9662553071975708,292.0086975097656,214.452392578125,0.9935899972915649
141,410.94927978515625,224.60916137695312,0.9577052593231201,383.4901123046875,243.19757080078125,0.9026188850402832,339.3794860839844,244.76608276367188,0.9644993543624878,292.45758056640625,215.10763549804688,0.9940214157104492
142,413.5788879394531,223.76748657226562,0.9694281816482544,383.71722412109375,243.84027099609375,0.8891639709472656,338.8851013183594,245.06344604492188,0.9642518758773804,294.1927490234375,215.3131561279297,0.9944230318069458
143,417.10821533203125,222.69908142089844,0.9902850389480591,381.9980163574219,243.97900390625,0.8971388339996338,340.8979797363281,243.7669219970703,0.9664372801780701,295.5364074707031,211.00997924804688,0.9928178191184998
144,427.41363525390625,218.0944366455078,0.9684015512466431,398.6689453125,234.53530883789062,0.9169571995735168,361.8625183105469,227.94833374023438,0.9107676148414612,304.0195617675781,196.01699829101562,0.9858338236808777
145,438.51605224609375,205.75779724121094,0.9867100715637207,417.3021240234375,220.72792053222656,0.9172415137290955,380.52960205078125,214.40187072753906,0.8305221796035767,308.525634765625,188.83673095703125,0.9732621908187866
146,439.6556091308594,205.3948516845703,0.9735357761383057,419.2296447753906,218.20211791992188,0.9218878746032715,379.5226135253906,212.30723571777344,0.8987133502960205,309.75152587890625,189.1136016845703,0.971245288848877
147,441.34173583984375,204.05397033691406,0.9532198905944824,420.8460998535156,216.0401611328125,0.9448843002319336,382.6732177734375,210.6968994140625,0.8918582201004028,311.1737060546875,189.01751708984375,0.9669812321662903
148,442.0091857910156,203.06814575195312,0.9302693009376526,422.3221435546875,213.9963836669922,0.9560624361038208,384.162353515625,212.3209686279297,0.9272702932357788,312.5148620605469,188.51080322265625,0.9672360420227051
149,442.5227966308594,203.07260131835938,0.9273277521133423,423.1109313964844,213.132080078125,0.9509814977645874,385.3115539550781,211.2079620361328,0.9371291399002075,312.3236999511719,188.05776977539062,0.9667874574661255
150,442.9031677246094,202.78738403320312,0.9241365194320679,423.0644836425781,213.52890014648438,0.9380097985267639,382.96307373046875,217.73289489746094,0.7974647283554077,294.999755859375,202.57301330566406,0.9690402746200562
151,442.3641052246094,202.6103057861328,0.9391623139381409,418.0419921875,216.17196655273438,0.9165453910827637,375.01263427734375,228.42237854003906,0.9422387480735779,294.11737060546875,204.78868103027344,0.9691126346588135
152,445.2251281738281,199.08119201660156,0.9615007638931274,420.453125,216.98936462402344,0.9132161140441895,377.6786193847656,231.36570739746094,0.8627517223358154,295.1578674316406,206.15676879882812,0.962908148765564
153,445.3280334472656,198.99009704589844,0.9593235850334167,419.27569580078125,216.83755493164062,0.910874605178833,377.2120666503906,232.98399353027344,0.8360779285430908,295.0078125,206.0041046142578,0.9669685363769531
154,445.8447570800781,198.4043426513672,0.9715699553489685,419.6056213378906,216.0259552001953,0.8965522646903992,371.2958984375,234.76705932617188,0.8399361371994019,294.75860595703125,206.314453125,0.9769573211669922
155,445.7238464355469,198.8909149169922,0.9584052562713623,421.0604248046875,214.70062255859375,0.7929998636245728,343.70819091796875,241.82359313964844,0.8199427723884583,296.634521484375,208.04733276367188,0.988932728767395
156,445.34368896484375,198.96722412109375,0.9557628631591797,421.9860534667969,216.11968994140625,0.7856416702270508,339.6182556152344,239.885498046875,0.827080249786377,296.82574462890625,207.57080078125,0.9902194142341614
157,444.1056823730469,199.87513732910156,0.9513418674468994,429.4207763671875,214.07730102539062,0.7672073841094971,339.51287841796875,239.21986389160156,0.8184180855751038,297.0938720703125,207.15794372558594,0.9894849061965942
158,445.791259765625,197.7650146484375,0.9649494886398315,430.1564636230469,213.1371307373047,0.7853059768676758,339.9605407714844,238.9859161376953,0.8457583785057068,297.2973937988281,207.224853515625,0.9894812107086182
159,445.8572998046875,197.77102661132812,0.9700597524642944,419.2364501953125,219.88839721679688,0.6919958591461182,339.90087890625,239.00082397460938,0.8532507419586182,297.2843322753906,207.0682373046875,0.9895312786102295
160,446.1881103515625,196.96656799316406,0.9741490483283997,394.26171875,235.00352478027344,0.712629497051239,338.6544189453125,239.7240753173828,0.9477435350418091,297.0627136230469,206.86053466796875,0.9904803037643433
161,444.7496643066406,201.2665557861328,0.9113885164260864,376.1531066894531,239.07827758789062,0.5554340481758118,337.41162109375,238.9558868408203,0.9640617370605469,297.2776794433594,206.73834228515625,0.9907140731811523
162,444.75299072265625,201.88836669921875,0.9168488383293152,375.7453308105469,239.3191680908203,0.5771036744117737,337.552978515625,239.19943237304688,0.9692691564559937,297.2210388183594,207.0262908935547,0.990524411201477
163,444.7366027832031,200.90750122070312,0.9161885976791382,375.0228271484375,236.21302795410156,0.6096319556236267,337.2213439941406,239.24612426757812,0.9690760374069214,297.1615905761719,207.02728271484375,0.9909005165100098
164,444.5906677246094,201.47108459472656,0.9190219640731812,374.8289794921875,236.11695861816406,0.6218395829200745,337.4004211425781,239.16909790039062,0.9679349660873413,297.19342041015625,207.31944274902344,0.9908188581466675
165,407.6938781738281,219.2722930908203,0.958223283290863,383.7419128417969,237.8112335205078,0.8856128454208374,338.6080322265625,239.2379150390625,0.9811097979545593,297.1119384765625,208.57215881347656,0.9929032325744629
166,407.47802734375,219.38023376464844,0.9615082740783691,383.21490478515625,237.9312744140625,0.8733221292495728,338.8282775878906,239.2711639404297,0.9821032881736755,296.7237243652344,208.8114471435547,0.9928981065750122
167,407.61407470703125,219.49114990234375,0.9601293802261353,383.9286193847656,238.0479278564453,0.8845607042312622,338.543701171875,239.2794189453125,0.9810551404953003,296.5801696777344,209.10348510742188,0.9923082590103149
168,407.4535827636719,219.6498260498047,0.961887001991272,383.212646484375,238.3009796142578,0.880972146987915,338.37249755859375,239.4024200439453,0.9813274145126343,296.64190673828125,209.50161743164062,0.9927041530609131
169,407.2461242675781,220.0146942138672,0.9651261568069458,383.4224548339844,238.53176879882812,0.8870322108268738,338.4825744628906,239.64479064941406,0.98079514503479,296.5182800292969,208.996826171875,0.9928246140480042
170,406.8545837402344,220.23878479003906,0.9674604535102844,383.97039794921875,239.17733764648438,0.8790879249572754,338.3764953613281,239.4391632080078,0.9809390306472778,296.970947265625,209.6514892578125,0.9921677112579346
171,406.7784118652344,220.42544555664062,0.9710456132888794,383.6164245605469,239.42904663085938,0.8859775066375732,338.2719421386719,239.502685546875,0.9793436527252197,297.0451965332031,209.40911865234375,0.9915570020675659
172,406.4770202636719,220.71286010742188,0.9719878435134888,383.9687194824219,239.39332580566406,0.8842811584472656,338.6048889160156,239.68405151367188,0.9803715944290161,296.7680358886719,208.95736694335938,0.992577314376831
173,406.8439636230469,220.48086547851562,0.9690216779708862,383.9925842285156,239.3990478515625,0.8928623795509338,338.6337585449219,239.4894256591797,0.9797699451446533,296.86029052734375,209.30848693847656,0.9921512603759766
174,406.90478515625,220.8042449951172,0.9703420996665955,383.9273681640625,239.52423095703125,0.8963251709938049,338.69061279296875,239.864990234375,0.9797539710998535,297.0413818359375,209.16183471679688,0.9927887320518494
175,406.8582763671875,220.50830078125,0.9688313007354736,384.5611572265625,239.3417205810547,0.8981324434280396,338.5603332519531,239.91958618164062,0.9797080159187317,297.0205383300781,208.9734344482422,0.9925430417060852
176,407.3663635253906,221.3860321044922,0.9703786969184875,384.4072265625,239.86233520507812,0.8959877490997314,338.72515869140625,240.04718017578125,0.9795888662338257,296.58758544921875,209.36688232421875,0.9931008815765381
177,407.34576416015625,221.24176025390625,0.9724395871162415,384.5579528808594,239.75611877441406,0.8903206586837769,339.14373779296875,239.89622497558594,0.980349063873291,296.45672607421875,209.2928466796875,0.9937642216682434
178,407.50054931640625,221.58587646484375,0.9720908403396606,384.407958984375,239.89065551757812,0.8867896795272827,339.11553955078125,240.0609893798828,0.9804829955101013,296.8942565917969,209.36019897460938,0.9929767847061157
179,407.6854248046875,221.72088623046875,0.97232985496521,384.47210693359375,240.04324340820312,0.898339033126831,339.1261291503906,239.75146484375,0.9802365303039551,296.6566467285156,209.4547576904297,0.9931284189224243
180,407.5370178222656,221.45668029785156,0.9765406250953674,384.5780029296875,240.22935485839844,0.898572564125061,339.466064453125,240.72470092773438,0.9797265529632568,297.03271484375,209.46214294433594,0.993079662322998
181,407.5526428222656,221.75625610351562,0.9772778749465942,384.69854736328125,240.44049072265625,0.8993847370147705,339.510986328125,240.9302520751953,0.9795017242431641,297.2443542480469,209.3886260986328,0.9933054447174072
182,407.57305908203125,221.6903533935547,0.97564697265625,384.9303894042969,240.35177612304688,0.8918060660362244,339.4320373535156,241.15713500976562,0.9807634353637695,296.85064697265625,209.46463012695312,0.9935067892074585
183,407.5668640136719,221.87945556640625,0.9764400720596313,384.8958435058594,240.49179077148438,0.8964754343032837,339.52886962890625,240.8341522216797,0.979955792427063,296.6541748046875,209.75392150878906,0.9922652244567871
184,407.5111999511719,221.97021484375,0.978502631187439,384.7768249511719,240.5606231689453,0.8984832763671875,339.4309387207031,240.5830535888672,0.9808129668235779,296.6148986816406,209.49798583984375,0.9933398365974426
185,407.468505859375,221.95974731445312,0.9777324199676514,385.1617431640625,240.66098022460938,0.8932442665100098,339.5390319824219,240.63455200195312,0.9791838526725769,296.7069396972656,209.44387817382812,0.9933445453643799
186,407.2198486328125,222.29310607910156,0.9814558029174805,384.5660095214844,240.75799560546875,0.8934932947158813,339.60894775390625,240.58831787109375,0.9801605343818665,296.8049011230469,209.40069580078125,0.9931342601776123
187,407.4355163574219,222.0219268798828,0.9785187244415283,384.9080810546875,240.5599365234375,0.8973689079284668,339.7691345214844,240.78973388671875,0.9779797792434692,297.094970703125,209.4945068359375,0.992193341255188
188,407.2308349609375,222.081787109375,0.9812831282615662,384.7803039550781,240.77099609375,0.8941425681114197,339.5691223144531,240.5736846923828,0.9792325496673584,296.8083190917969,209.838134765625,0.9923073053359985
