scorer,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000
bodyparts,indice,indice,indice,corazon,corazon,corazon,anular,anular,anular,menique,menique,menique
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
120,502.9461364746094,317.6650085449219,0.8297940492630005,490.33251953125,345.2240295410156,0.9922786355018616,499.7373352050781,334.4537048339844,0.72591632604599,550.2753295898438,263.8866271972656,0.950527012348175
121,489.8216247558594,319.0036926269531,0.8684155344963074,478.98016357421875,346.90228271484375,0.9838747978210449,523.8255004882812,310.3974609375,0.6156376600265503,540.0742797851562,267.2936096191406,0.8223648071289062
122,457.8174743652344,325.77496337890625,0.9515513181686401,447.44659423828125,348.87139892578125,0.9585565328598022,497.71826171875,313.9095153808594,0.9648312330245972,513.3216552734375,273.37408447265625,0.7416003942489624
123,441.37835693359375,326.73419189453125,0.9582118988037109,430.7066955566406,348.6953125,0.957725465297699,482.5912170410156,316.94927978515625,0.9810956716537476,501.7389221191406,274.0625305175781,0.8772492408752441
124,424.345703125,326.8113708496094,0.9356261491775513,412.1347351074219,347.9021301269531,0.9741867780685425,465.0941162109375,318.78228759765625,0.9548178911209106,485.9949645996094,276.05438232421875,0.9304322004318237
125,345.3282165527344,335.2202453613281,0.9934666156768799,347.9714050292969,339.7531433105469,0.9482038021087646,407.45672607421875,312.53411865234375,0.984036922454834,430.28240966796875,277.5523986816406,0.9555714726448059
126,332.8662414550781,330.6737365722656,0.9874873161315918,334.126953125,334.7771301269531,0.8758673667907715,394.5660705566406,311.75006103515625,0.988442599773407,418.3177795410156,275.8248596191406,0.9823992848396301
127,311.35400390625,322.9471740722656,0.9992952942848206,357.29327392578125,318.5321044921875,0.9923081398010254,372.4123229980469,304.8046569824219,0.9970690011978149,397.617431640625,273.429443359375,0.9027372598648071
128,299.01953125,319.0483703613281,0.9985589385032654,343.43414306640625,314.6161804199219,0.9946964383125305,362.9093322753906,304.5848388671875,0.991797149181366,389.3582763671875,268.7955322265625,0.9590608477592468
129,291.1177978515625,317.53546142578125,0.9971020221710205,340.34130859375,313.418212890625,0.976478099822998,355.9974670410156,298.85943603515625,0.9887824058532715,384.8397216796875,266.00518798828125,0.8861433267593384
130,268.02264404296875,307.635986328125,0.9996356964111328,321.0660095214844,305.7576599121094,0.9130322337150574,334.37860107421875,293.7080383300781,0.9924237728118896,359.5797424316406,265.6712341308594,0.9614061713218689
131,263.7952575683594,306.60894775390625,0.9997899532318115,303.6866455078125,306.5677185058594,0.8722960352897644,331.76312255859375,294.5654296875,0.9812374711036682,357.8334655761719,264.3448791503906,0.9815144538879395
132,260.011474609375,305.1627197265625,0.999852180480957,312.89581298828125,303.36248779296875,0.6320532560348511,331.302978515625,294.38330078125,0.9949392080307007,356.78631591796875,263.4078063964844,0.9940265417098999
133,260.6297607421875,304.727294921875,0.9998693466186523,297.3086853027344,303.0900573730469,0.9331847429275513,330.17352294921875,293.2962341308594,0.9946801662445068,355.06024169921875,262.2478332519531,0.9881504774093628
134,272.7913818359375,307.68975830078125,0.9995844960212708,310.5329284667969,304.4664001464844,0.7974315285682678,333.84027099609375,290.389404296875,0.9933503866195679,359.8254089355469,264.64910888671875,0.9769279956817627
135,344.877197265625,321.5225524902344,0.9964776039123535,350.7105712890625,327.6766052246094,0.977165699005127,396.4296875,304.3375549316406,0.9696571826934814,420.28961181640625,266.8868713378906,0.9478409886360168
136,391.3959045410156,311.7684326171875,0.9037135243415833,389.33428955078125,332.0983581542969,0.9915004968643188,431.734130859375,302.0484619140625,0.9815248250961304,451.9126281738281,264.939208984375,0.915123701095581
137,416.5521240234375,328.1434020996094,0.9055389165878296,426.42291259765625,332.864013671875,0.9894815683364868,467.12127685546875,300.63555908203125,0.9313979744911194,484.7745666503906,259.767578125,0.9078084230422974
138,458.89013671875,312.0517883300781,0.9478959441184998,458.841552734375,334.6212463378906,0.9982268810272217,496.60711669921875,299.87384033203125,0.9397276639938354,507.92919921875,259.3738708496094,0.8360267281532288
139,504.59600830078125,308.9293212890625,0.8831806778907776,500.8652648925781,335.4154357910156,0.9997356534004211,512.4639282226562,330.8027648925781,0.8071430921554565,544.2294311523438,252.9197235107422,0.7407317757606506
140,535.3307495117188,299.82598876953125,0.715636134147644,527.5806274414062,332.365478515625,0.9980506896972656,542.9572143554688,322.6611633300781,0.7350574731826782,571.0078735351562,244.9779510498047,0.8071444034576416
141,538.6112060546875,299.7869567871094,0.8095124959945679,531.9557495117188,331.51361083984375,0.996563732624054,540.8025512695312,324.6233215332031,0.5253760814666748,573.5175170898438,243.1114501953125,0.5103151798248291
142,539.582275390625,303.8919677734375,0.4363105297088623,532.7747192382812,331.58489990234375,0.9894578456878662,563.3501586914062,292.76251220703125,0.6431521773338318,561.4603881835938,216.79171752929688,0.4081982970237732
143,531.122802734375,326.263916015625,0.7749680876731873,528.9556884765625,329.1216125488281,0.9084964990615845,555.7031860351562,298.75701904296875,0.48520222306251526,561.026611328125,217.68678283691406,0.3610323369503021
144,519.9868774414062,326.61602783203125,0.8542158603668213,519.3842163085938,332.91070556640625,0.8958184719085693,556.1444091796875,296.83087158203125,0.957233726978302,558.0803833007812,221.16226196289062,0.3794896602630615
145,535.2438354492188,310.50537109375,0.9120780229568481,521.2250366210938,338.3232116699219,0.9837944507598877,559.0855102539062,300.6127624511719,0.6446968913078308,572.4064331054688,248.85438537597656,0.7048279047012329
146,531.196044921875,309.3495788574219,0.8604319095611572,516.8497314453125,342.62298583984375,0.9970250129699707,525.9717407226562,333.44842529296875,0.6687068343162537,569.197265625,257.7582092285156,0.5051214098930359
147,497.36151123046875,323.767578125,0.8900188207626343,486.8828430175781,347.42962646484375,0.9907424449920654,531.9424438476562,308.68707275390625,0.5646201372146606,546.6228637695312,268.6875915527344,0.9076176285743713
148,479.2996520996094,323.92120361328125,0.8892204761505127,467.3868713378906,346.74395751953125,0.9837332963943481,515.5986938476562,311.7992858886719,0.8174299597740173,530.6099243164062,273.197509765625,0.9249067902565002
149,416.7610778808594,338.31207275390625,0.9650626182556152,422.1137390136719,341.81829833984375,0.984406590461731,474.6504211425781,311.8749694824219,0.9744536876678467,493.5755615234375,274.2481689453125,0.838913083076477
150,350.2710266113281,325.4211730957031,0.9951587915420532,394.1250915527344,315.3719177246094,0.9314707517623901,411.07177734375,306.6597900390625,0.9929143190383911,435.42181396484375,269.37115478515625,0.9369008541107178
151,332.69879150390625,319.7828369140625,0.995929479598999,374.43487548828125,311.4628601074219,0.9343842267990112,395.358642578125,302.0722961425781,0.9796446561813354,419.551513671875,266.6190490722656,0.9453316926956177
152,316.6463928222656,315.7666320800781,0.9955176115036011,357.7560729980469,309.5086975097656,0.9343681931495667,382.4917297363281,299.681640625,0.9844704866409302,405.04937744140625,264.5875244140625,0.9564071893692017
153,306.84912109375,311.979248046875,0.9978715777397156,356.7745361328125,305.705322265625,0.9254460334777832,371.28826904296875,293.93505859375,0.9963189959526062,396.7110290527344,260.6029968261719,0.9742474555969238
154,291.21636962890625,306.61279296875,0.9985940456390381,341.2317199707031,301.3365173339844,0.9124568104743958,356.9240417480469,288.9124755859375,0.9977904558181763,382.9980773925781,258.1024169921875,0.9248780608177185
155,277.85382080078125,303.1177062988281,0.9991527795791626,324.07659912109375,298.84735107421875,0.8412042260169983,340.6039733886719,285.9582824707031,0.973406970500946,368.9223937988281,257.36785888671875,0.9390639662742615
156,275.7889404296875,303.89410400390625,0.9989665746688843,310.13671875,296.5509338378906,0.7481696009635925,338.35125732421875,285.145751953125,0.987511157989502,367.5992431640625,258.07989501953125,0.8802695274353027
157,272.853271484375,306.074462890625,0.9987501502037048,325.04754638671875,299.3189392089844,0.7050986289978027,336.9713439941406,287.3077697753906,0.9976755380630493,363.8910827636719,258.9801940917969,0.926114559173584
158,272.5858459472656,307.0231628417969,0.9988096356391907,309.2366943359375,299.46453857421875,0.8180932998657227,335.6585388183594,287.7438049316406,0.9974094033241272,362.8768310546875,260.08416748046875,0.9485582113265991
159,272.57659912109375,307.30438232421875,0.9993520975112915,311.2706298828125,302.1974182128906,0.8688600063323975,334.82421875,288.14178466796875,0.9971116781234741,362.4140319824219,260.6888122558594,0.9573147296905518
160,271.904052734375,309.9283142089844,0.9992167949676514,310.59521484375,304.8888854980469,0.682459831237793,334.809814453125,290.40777587890625,0.9960789680480957,362.2764892578125,261.6184997558594,0.9714585542678833
161,270.0206298828125,310.0882263183594,0.9993095397949219,309.2171936035156,305.4158935546875,0.8655596375465393,333.6787414550781,290.69134521484375,0.9935903549194336,362.0289001464844,261.5495300292969,0.961147129535675
162,269.7980041503906,309.527587890625,0.9992886185646057,309.47479248046875,305.8477478027344,0.6899157762527466,333.79443359375,289.98663330078125,0.9957595467567444,359.14398193359375,263.79339599609375,0.9707884788513184
163,269.0303039550781,308.9196472167969,0.9995367527008057,309.73858642578125,305.66375732421875,0.7252184748649597,332.8089599609375,289.537109375,0.9869322776794434,358.3814392089844,264.2976379394531,0.9783230423927307
164,268.14947509765625,308.52655029296875,0.999647319316864,306.1325378417969,306.77996826171875,0.8180822134017944,332.554443359375,289.9154968261719,0.9798649549484253,357.32415771484375,263.96728515625,0.9822660684585571
165,268.8800048828125,308.578369140625,0.9994648098945618,306.2140808105469,305.7450256347656,0.7525899410247803,333.7769470214844,291.4081115722656,0.9893772602081299,358.1208801269531,263.7880859375,0.9730041027069092
166,269.1895446777344,309.52496337890625,0.99908047914505,312.10662841796875,303.5567626953125,0.6934998035430908,333.3895263671875,289.8697204589844,0.9958471655845642,359.8130798339844,264.0393371582031,0.9770314693450928
167,270.7389221191406,305.62030029296875,0.9988579154014587,313.28106689453125,301.20379638671875,0.8469537496566772,334.9930725097656,288.07965087890625,0.997715950012207,363.1536865234375,260.3575439453125,0.9469410181045532
168,272.3346252441406,301.9610290527344,0.999071478843689,309.16741943359375,299.60418701171875,0.9962252974510193,336.5864562988281,286.1933898925781,0.9915571212768555,364.2454528808594,257.2369384765625,0.9172815084457397
169,276.4106140136719,296.1861572265625,0.999810516834259,319.5479431152344,292.3292541503906,0.9617729187011719,339.55078125,284.6197204589844,0.9967131614685059,370.1805114746094,248.49600219726562,0.9342492818832397
170,278.83709716796875,257.6122131347656,0.9996544122695923,320.0080871582031,255.3693084716797,0.9911984801292419,345.74749755859375,249.33053588867188,0.9871610403060913,372.1202392578125,216.17523193359375,0.9808997511863708
171,278.9396057128906,239.7528533935547,0.9996227025985718,320.0686950683594,237.94931030273438,0.9977496266365051,347.860595703125,231.0511932373047,0.9901931881904602,373.66864013671875,199.7104949951172,0.9868021011352539
172,279.9090881347656,190.80215454101562,0.9995038509368896,320.4295654296875,192.20631408691406,0.9981924295425415,349.9615478515625,180.89564514160156,0.9827545285224915,374.4361267089844,153.96165466308594,0.9815781116485596
173,278.3456115722656,160.75030517578125,0.999819278717041,319.1585998535156,163.3512725830078,0.9944838285446167,346.4779357910156,160.87811279296875,0.9843867421150208,371.35089111328125,129.92408752441406,0.9817184805870056
174,277.692138671875,129.91221618652344,0.999893069267273,311.6817626953125,134.22349548339844,0.9977505207061768,341.9415588378906,128.96304321289062,0.9722293615341187,371.2601318359375,101.4652328491211,0.9521242380142212
175,268.1380615234375,43.39508819580078,0.029064923524856567,325.7425842285156,51.81377410888672,0.009416192770004272,331.290771484375,55.50433349609375,0.0007557868957519531,319.2088623046875,54.07121276855469,0.0004011094570159912
176,-3.382279396057129,716.6145629882812,7.477712642867118e-05,848.9052734375,69.83004760742188,1.1925380931643303e-05,859.4744262695312,605.33740234375,3.8815622247057036e-05,994.4420776367188,-0.29450178146362305,7.656286470592022e-06
177,-3.382200241088867,716.61474609375,7.4763796874322e-05,848.835205078125,69.79198455810547,1.2247903214301914e-05,859.5029296875,605.3917236328125,3.108595046796836e-05,994.4428100585938,-0.2942371368408203,7.652446583961137e-06
178,-3.382335662841797,716.6144409179688,7.479032501578331e-05,849.5922241210938,74.71680450439453,1.3501827197615057e-05,859.6377563476562,605.3220825195312,3.530231333570555e-05,994.4426879882812,-0.2942008972167969,7.652067324670497e-06
179,-3.3822474479675293,716.6145629882812,7.479674241039902e-05,848.9232788085938,69.8709945678711,9.163340109807905e-06,859.4573974609375,605.2930908203125,3.310436295578256e-05,994.4421997070312,-0.2942667007446289,7.653249667782802e-06
180,-3.3465566635131836,716.62548828125,8.088914182735607e-05,848.4886474609375,69.69886779785156,1.1493732017697766e-05,859.7402954101562,605.4700927734375,3.073797415709123e-05,994.4421997070312,-0.29422569274902344,7.65416189096868e-06
181,-3.382267475128174,716.6146850585938,7.481357897631824e-05,848.9182739257812,69.92451477050781,1.3616251635539811e-05,859.7228393554688,605.4344482421875,3.3785374398576096e-05,994.4426879882812,-0.294374942779541,7.65212553233141e-06
182,-3.3822836875915527,716.614501953125,7.483263470930979e-05,848.7474365234375,69.72512817382812,1.1794170859502628e-05,859.7470703125,605.2544555664062,3.4136126487283036e-05,994.4423828125,-0.2944049835205078,7.654009095858783e-06
183,-3.3823184967041016,716.614501953125,7.485118840122595e-05,849.4528198242188,74.44758605957031,1.083593178918818e-05,859.566162109375,605.2691040039062,3.651683437055908e-05,994.4423828125,-0.2944178581237793,7.655848094145767e-06
184,-3.3823323249816895,716.6145629882812,7.48459788155742e-05,849.304443359375,74.48198699951172,1.0818223927344661e-05,859.6365356445312,605.2333984375,4.008647010778077e-05,994.4429931640625,-0.2944197654724121,7.655227818759158e-06
185,-3.382277011871338,716.6145629882812,7.479410123778507e-05,848.8744506835938,69.76139831542969,1.1070863365603145e-05,859.7035522460938,605.0980834960938,4.268053817213513e-05,994.4432373046875,-0.2945857048034668,7.653213287994731e-06
186,-3.3822150230407715,716.6146240234375,7.479274790966883e-05,849.3755493164062,74.37251281738281,1.0828680387930945e-05,859.7984008789062,605.0953369140625,4.2437743104528636e-05,994.4427490234375,-0.2946443557739258,7.655724402866326e-06
187,-3.382256031036377,716.6146850585938,7.481179636670277e-05,849.6536254882812,74.70550537109375,1.1037540389224887e-05,859.8330688476562,605.2135620117188,4.773743057739921e-05,994.4434204101562,-0.2943711280822754,7.650440238649026e-06
188,-3.3824028968811035,716.614501953125,7.4880248575937e-05,849.3560180664062,74.59852600097656,1.006883667287184e-05,859.8352661132812,605.343505859375,5.049632818554528e-05,862.7759399414062,601.9081420898438,8.238716873165686e-06
189,-3.382317543029785,716.614501953125,7.482863293262199e-05,848.5115966796875,69.88319396972656,1.0401304280094337e-05,859.8508911132812,605.1299438476562,3.6218978493707255e-05,994.4423217773438,-0.29460811614990234,7.655965418962296e-06
190,-3.382373809814453,716.6143798828125,7.484390516765416e-05,849.345458984375,74.28243255615234,1.473038901167456e-05,859.6068725585938,605.2512817382812,4.235509913996793e-05,994.4423828125,-0.2945270538330078,7.657045898668002e-06
191,-3.382261276245117,716.6145629882812,7.484462548745796e-05,849.5770874023438,74.42533874511719,1.3676363778358791e-05,859.5662841796875,605.4346923828125,3.4001030144281685e-05,994.4426879882812,-0.2944526672363281,7.655439731024671e-06
192,-3.3823609352111816,716.6143798828125,7.484255183953792e-05,849.3505859375,74.61885070800781,1.2369559954095166e-05,859.7215576171875,605.4690551757812,3.270374145358801e-05,994.4415283203125,-0.29468536376953125,7.659426955797244e-06
193,-3.382218837738037,716.6145629882812,7.48184320400469e-05,848.529541015625,69.86933135986328,1.1318365977786016e-05,859.8771362304688,605.197998046875,4.1400784539291635e-05,994.4424438476562,-0.29451417922973633,7.654504770471249e-06
194,-3.382248878479004,716.6146240234375,7.48299207771197e-05,848.6886596679688,69.78623962402344,1.189792419609148e-05,859.5625,605.2588500976562,4.0555438317824155e-05,994.4421997070312,-0.29457712173461914,7.656170055270195e-06
195,-3.3822569847106934,716.6146240234375,7.483320223400369e-05,849.3656005859375,74.54782104492188,1.76299326994922e-05,859.81005859375,605.5852661132812,2.4057193513726816e-05,994.4425048828125,-0.2945690155029297,7.655658919247799e-06
196,-3.382258415222168,716.6145629882812,7.4850904638879e-05,849.6033935546875,74.4344711303711,1.5302959582186304e-05,859.4528198242188,605.4725341796875,2.8368558560032398e-05,994.4423217773438,-0.2942380905151367,7.654147339053452e-06
197,-3.3821778297424316,716.61474609375,7.480872591258958e-05,848.8341064453125,69.84964752197266,1.1042404366889969e-05,859.8274536132812,605.5575561523438,2.8476059014792554e-05,994.4425048828125,-0.2949037551879883,7.658878530492075e-06
